STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WESD,AWND,WSFI
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120521,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.6,6.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120522,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,6.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120523,5.1,0.0,-9999,-9999,-9999,-9999,0.0,1.4,6.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120524,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.2,5.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120525,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.8,3.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120526,10.2,0.0,-9999,-9999,-9999,-9999,0.0,1.6,8.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120527,2.5,0.0,-9999,-9999,-9999,-9999,0.0,1.8,8.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120528,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,4.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120529,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,6.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120530,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,6.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120531,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,5.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120601,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120602,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120603,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,4.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120604,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,6.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120605,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.6,9.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120606,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,4.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120607,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,5.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120608,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.7,8.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120609,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.7,9.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120610,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,6.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120611,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,4.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120612,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,4.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120613,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120614,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,4.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120615,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,6.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120616,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,4.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120617,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.7,6.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120618,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.7,9.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120619,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,6.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120620,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,4.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120621,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,4.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120622,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.8,9.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120623,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.7,8.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120624,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,5.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120625,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.6,7.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120626,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.7,7.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120627,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.6,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120628,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.8,10.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120629,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,6.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120630,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.6,5.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120701,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.6,5.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120702,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,5.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120703,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.6,9.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120704,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,4.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120705,7.6,0.0,-9999,-9999,-9999,-9999,0.0,0.7,3.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120706,2.5,0.0,-9999,-9999,-9999,-9999,0.0,1.3,4.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120707,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.1,5.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120708,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,5.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120709,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,4.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120710,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,5.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120711,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.1,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120712,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.2,4.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120713,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.1,7.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120714,7.6,0.0,-9999,-9999,-9999,-9999,0.0,0.8,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120715,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.9,3.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120716,7.6,0.0,-9999,-9999,-9999,-9999,0.0,1.3,9.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120717,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,6.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120718,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.5,6.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120719,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,4.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120720,5.1,0.0,-9999,-9999,-9999,-9999,0.0,1.3,4.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120721,2.5,0.0,-9999,-9999,-9999,-9999,0.0,1.2,4.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120722,2.5,0.0,-9999,-9999,-9999,-9999,0.0,1.2,6.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120723,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.2,5.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120724,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.1,4.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120725,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,4.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120726,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,5.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120727,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,6.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120728,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,6.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120729,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.3,5.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120730,0.0,0.0,-9999,-9999,-9999,-9999,0.0,1.4,5.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120731,0.0,0.0,-9999,-9999,-9999,15.4,0.0,1.1,5.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120801,0.0,0.0,183,27.1,11.7,13.1,0.0,1.4,5.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120802,0.0,0.0,180,27.0,10.6,11.0,0.0,1.6,6.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120803,0.0,0.0,164,24.7,9.3,11.6,0.0,1.5,5.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120804,0.0,0.0,176,26.8,10.3,13.2,0.0,1.4,5.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120805,0.0,0.0,194,28.3,11.6,14.9,0.0,1.4,7.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120806,0.0,0.0,186,27.2,12.5,13.1,0.0,1.4,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120807,0.0,0.0,197,28.6,11.7,16.6,0.0,1.4,5.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120808,0.0,0.0,217,30.3,14.1,17.0,0.0,1.5,7.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120809,0.0,0.0,200,27.8,14.1,15.2,0.0,1.3,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120810,2.5,0.0,182,26.1,13.0,15.1,0.0,1.1,9.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120811,0.0,0.0,171,25.4,9.8,13.8,0.0,1.3,4.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120812,0.0,0.0,190,27.8,11.8,14.1,0.0,1.3,5.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120813,0.0,0.0,186,25.6,12.9,13.4,0.0,1.3,5.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120814,0.0,0.0,174,25.5,10.9,13.1,0.0,1.5,5.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120815,0.0,0.0,185,27.2,11.6,14.2,0.0,1.4,5.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120816,0.0,0.0,189,27.4,12.1,14.5,0.0,1.5,5.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120817,0.0,0.0,186,26.6,12.5,14.7,0.0,1.4,5.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120818,0.0,0.0,185,26.9,12.0,14.6,0.0,1.4,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120819,0.0,0.0,190,25.6,13.2,15.6,0.0,1.1,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120820,0.0,0.0,169,24.1,11.4,12.7,0.0,1.4,7.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120821,0.0,0.0,174,26.5,10.8,14.4,0.0,1.2,8.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120822,0.0,0.0,165,22.2,12.6,14.2,0.0,1.1,3.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120823,0.0,0.0,166,24.8,10.7,12.4,0.0,1.4,5.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120824,0.0,0.0,166,24.9,10.9,12.1,0.0,1.5,5.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120825,0.0,0.0,166,24.6,10.0,12.1,0.0,1.3,4.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120826,0.0,0.0,184,26.6,11.4,12.9,0.0,1.4,7.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120827,0.0,0.0,184,26.5,11.8,15.0,0.0,1.6,6.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120828,0.0,0.0,193,28.6,12.9,14.8,0.0,1.5,6.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120829,0.0,0.0,191,27.0,12.9,13.7,0.0,1.4,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120830,0.0,0.0,178,24.6,12.5,12.8,0.0,1.3,6.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120831,2.5,0.0,152,23.3,10.9,11.1,0.0,1.1,8.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120901,17.8,0.0,135,20.2,9.3,9.5,0.0,1.0,8.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120902,0.0,0.0,137,21.6,7.5,10.8,0.0,1.3,5.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120903,2.5,0.0,149,23.2,9.0,10.7,0.0,1.4,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120904,0.0,0.0,151,23.8,8.6,10.8,0.0,1.5,6.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120905,0.0,0.0,153,24.0,8.4,11.0,0.0,1.5,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120906,0.0,0.0,149,23.1,8.9,9.8,0.0,1.5,6.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120907,0.0,0.0,129,20.9,7.2,8.8,0.0,1.4,5.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120908,0.0,0.0,143,22.1,8.3,11.1,0.0,1.3,5.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120909,0.0,0.0,160,25.5,7.3,15.2,0.0,1.5,6.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120910,2.5,0.0,143,21.0,11.0,11.0,0.0,1.0,8.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120911,0.0,0.0,123,19.0,6.3,8.1,0.0,1.3,6.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120912,0.0,0.0,99,18.3,4.1,4.6,0.0,1.5,5.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120913,0.0,0.0,125,20.5,4.0,10.3,0.0,1.3,4.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120914,0.0,0.0,139,23.1,7.0,9.3,0.0,1.5,4.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120915,0.0,0.0,146,24.2,7.9,11.1,0.0,1.6,5.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120916,0.0,0.0,147,23.1,7.5,14.2,0.0,1.4,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120917,0.0,0.0,117,18.7,5.3,7.1,0.0,1.4,5.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120918,0.0,0.0,119,20.5,6.2,7.4,0.0,1.4,5.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120919,0.0,0.0,129,22.0,7.0,8.6,0.0,1.5,4.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120920,0.0,0.0,130,21.8,6.8,10.6,0.0,1.5,4.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120921,0.0,0.0,137,21.8,8.6,10.3,0.0,1.4,4.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120922,2.5,0.0,145,23.4,7.3,12.7,0.0,1.5,4.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120923,0.0,0.0,153,21.6,10.7,11.2,0.0,1.2,6.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120924,0.0,0.0,105,14.5,7.7,9.1,0.0,1.1,4.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120925,5.1,0.0,80,11.0,6.5,7.0,0.0,0.5,3.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120926,0.0,0.0,95,14.5,4.9,8.1,0.0,1.0,4.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120927,0.0,0.0,109,17.9,6.1,8.2,0.0,1.2,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120928,0.0,0.0,113,19.6,6.3,8.5,0.0,1.3,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120929,0.0,0.0,119,20.1,6.6,8.2,0.0,1.3,4.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20120930,0.0,0.0,120,19.9,7.0,7.3,0.0,1.3,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121001,0.0,0.0,115,20.5,6.0,6.7,0.0,1.4,4.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121002,0.0,0.0,117,20.4,5.5,6.6,0.0,1.5,5.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121003,0.0,0.0,87,16.2,3.1,4.4,0.0,1.5,7.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121004,0.0,0.0,68,15.3,-0.1,1.5,0.0,1.3,4.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121005,0.0,0.0,35,10.9,-2.1,-0.3,0.0,1.3,4.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121006,0.0,0.0,28,10.6,-1.8,-1.7,0.0,1.3,4.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121007,0.0,0.0,24,10.9,-3.2,0.5,0.0,1.5,4.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121008,0.0,0.0,58,15.8,-1.6,4.3,0.0,1.5,5.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121009,0.0,0.0,83,17.3,2.1,5.5,0.0,1.5,4.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121010,0.0,0.0,101,18.9,4.8,6.7,0.0,1.5,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121011,0.0,0.0,115,19.1,6.2,8.2,0.0,1.3,5.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121012,20.3,0.0,68,12.6,1.4,2.4,0.0,0.8,4.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121013,0.0,0.0,47,7.5,2.4,3.7,0.0,0.8,3.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121014,0.0,0.0,54,12.7,1.6,2.9,0.0,1.3,4.6
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121015,2.5,0.0,74,15.5,1.9,4.6,0.0,1.5,5.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121016,0.0,0.0,83,14.7,3.5,4.5,0.0,1.7,7.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121017,0.0,0.0,23,6.8,-1.6,-1.6,0.0,1.5,7.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121018,0.0,0.0,31,11.7,-1.8,1.4,0.0,1.3,3.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121019,2.5,0.0,72,15.6,0.9,11.5,0.0,1.4,3.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121020,0.0,0.0,104,17.5,3.7,3.8,0.0,1.4,7.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121021,0.0,0.0,86,12.1,2.4,11.4,0.0,1.3,5.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121022,5.1,0.0,102,12.9,5.0,5.5,0.0,1.8,8.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121023,10.2,25.0,14,5.9,-1.3,-0.9,10.2,0.5,7.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121024,5.1,25.0,-8,3.3,-2.5,-1.6,7.6,0.3,3.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121025,15.2,127.0,-29,0.6,-7.4,-7.2,22.9,1.1,6.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121026,2.5,102.0,-43,1.1,-9.1,-3.2,22.9,1.0,2.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121027,2.5,76.0,-2,6.0,-4.1,1.7,22.9,1.1,3.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121028,0.0,25.0,40,11.0,1.5,2.7,12.7,1.3,3.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121029,0.0,25.0,54,12.1,2.1,4.5,10.2,1.5,2.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121030,0.0,25.0,65,14.9,2.9,4.1,10.2,1.5,3.3
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121031,0.0,25.0,69,14.7,3.2,5.0,10.2,1.6,2.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121101,0.0,25.0,82,12.6,3.4,6.0,7.6,1.4,9.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121102,0.0,25.0,41,10.7,0.6,1.1,7.6,1.2,3.8
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121103,0.0,25.0,29,10.8,-0.8,1.3,7.6,1.3,2.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121104,0.0,25.0,48,12.2,0.6,2.5,7.6,1.3,3.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121105,0.0,25.0,48,11.9,1.3,2.2,7.6,1.3,3.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121106,2.5,25.0,49,11.9,1.8,2.0,10.2,1.4,2.5
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121107,0.0,25.0,53,12.9,1.2,2.8,10.2,1.5,3.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121108,0.0,25.0,76,13.7,1.7,9.5,10.2,1.6,6.4
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121109,20.3,229.0,-1,9.5,-4.0,-3.9,30.5,1.2,10.0
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121110,22.9,457.0,-55,-3.8,-9.0,-6.3,53.3,1.2,6.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121111,10.2,508.0,-82,-5.5,-13.1,-12.6,63.5,1.4,5.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121112,5.1,406.0,-61,-1.3,-13.1,-3.6,66.0,1.1,2.2
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121113,0.0,330.0,-31,1.5,-6.5,-2.3,66.0,1.2,2.9
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121114,0.0,279.0,0,4.8,-2.7,-1.5,66.0,1.1,2.7
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121115,0.0,254.0,1,4.4,-2.3,0.8,66.0,1.4,3.1
GHCND:USS0011J69S,Louis Meadow UT US,2042.2,40.83,-111.76,20121116,2.5,254.0,25,7.4,-0.1,1.7,68.6,1.2,4.6
